review_id,product_category,product_name,review_text,star_rating,sentiment_label
2601,Electronics,Sanken Rice Cooker 1 Liter SJ-203 Warna Random - Biru,"Dikirim dengan cepat untuk wilayar Jaksel, langsung dipakai den befungsi dengan baik. Recomended Seller",5,positive
2602,Electronics,EMOJI ALARM CLOCK - Jam Weker Alarm Digital Lampu Tidur Unik Anak - Putih,"Barang sesuai deskripsi, recommended high quality product. Seller: packaging ok",5,positive
2603,Electronics,CIJI QC 3.0 Smart Charger Quick Charge 4 USB port - Putih,"pesanan dah sampai, Barangnya original ??. Barangnya mulus. Warna sesuai pesanan. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Bisa fast charging. kurir juga cepat, trims ya",5,positive
2604,Electronics,Oraimo Bundle 3pcs Kabel Data Micro USB Fast Charging Cable OCD-M29N,"Pemrosesan serta pengiriman produk cepat, padahal bukan di daerah JABODETABEK. Produk diterima dengan sempurna, 3 buah micro USB Data Cable kualitas premium, dan ada bonus kartu perdana Smartfren. Trims",5,positive
2605,Electronics,VIVAN Kabel Data iPhone Lightning 1M Fast Charging 2.4A VXL100 - Biru,Bagus kabelnya cepet buat ngecas jozz,5,positive
2606,Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,Barangnya original. Hemat listrik. Bahan kuat & awet. Mutu terjamin SNI. Penjualnya ramah banget. Packaging aman. Proses pesanan cepat. Gampang dipakai.,5,positive
2607,Electronics,Air Purifier Sanwoo 330,"trnyata tanggal merah tetap melayani pengiriman,dan benar lngsung dikirimkan by instant kurir...pelayanan dan respon nya juara...semoga awet dan fungsional",5,positive
2608,Electronics,TOLEDA HEADPHONE EXTRA BASS WITH MIC,"Alhamdulillah, barang sesuai pesanan, suaranya jelas, ukurannya pas (bisa dipanjangkan), kabel tidak mudah putus (menggunakan kabel yg lebar)",5,positive
2609,Electronics,BARDI Smart LIGHT BULB RGB+WW 12W Wifi Wireless IoT - Home Automation,"Seller ramahhhhh banget, fast respons menjawab pertanyaan buyer, jadi buyer paham benar produk yg akan dibeli, pengiriman cepat, yg terpenting produknya bagus bgt, berfungsi normal, bisa atur semua warna termasuk rgb saat bermain dan putih saat bekerja, warna putih menyala terang, gampang connect ke wifi dan diatur di handphone, aplikasi mudah digunakan, memang ga salah pilih Bardi, yeayyyyy skrg kamar ada lampu rgb nya, suka bgt sama ambience nya",5,positive
2610,Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,Gampang dirakit. Desain elegan. Penjualnya ramah banget.,5,positive
2611,Electronics,PowerBank ROBOT 10000mAh RT180 Dual Input Port Type C & Micro USB - Hijau,"Paket sudah diterima dalam kondisi aman, lengkap dan tanpa cacat. Packing rapi dan aman pake bublewrap. berfungsi normal. ori masih segel dan harga bersahabat. seller ok, recomanded",5,positive
2612,Electronics,BASEUS TRUE WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Ungu,Barangnya original. Ada garansi resmi. Suaranya jernih. Desainnya modern. Nyaman dipakai lama. Koneksi bluetooth kuat. Material premium. Baterai tahan lama. Noise cancellation mantap. Kabelnya kuat. Bass-nya mantap. Suaranya gurih. Harganya terjangkau. Value for money. Koneksi ke Apple Lancar. Koneksi Android lancar. Suaranya bersih. Nggak kresek-kresek. Penjualnya ramah banget. Proses pesanan cepat.,5,positive
2613,Electronics,Set 2pcs LED Outdoor Solar Lampu Taman Tenaga Surya Waterproof IP65 - Putih,barang sudah diterima dan berfungsi dengan baik. terima kasih,5,positive
2614,Electronics,Lampu LED 212 Lampu Taman Lampu Tenaga Surya Sensor Gerak - 100 LED,Proses pesanan cepat. Respon penjualnya top. Packaging rapi.,5,positive
2615,Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,Proses pesanan cepat. Packaging aman ??. Packaging rapi.,5,positive
2616,Electronics,EMOJI ALARM CLOCK - Jam Weker Alarm Digital Lampu Tidur Unik Anak - Putih,"Barang dan pengiriman sesuai...Suara alarm kurang begitu kenceng. Alarm clock agak mengarah keatas, jd display pd jam hanya akan terlihat lbh jelas bila posisi mata Qta lbh tinggi dr posisi jam.",4,positive
2617,Electronics,Oraimo Bundle 3pcs Kabel Data Micro USB Fast Charging Cable OCD-M29N,pengiriman cepat. product Aman. dicoba bisa charge. cm gak terlalu fast charging,4,positive
2618,Electronics,VIVAN Kabel Data iPhone Lightning 1M Fast Charging 2.4A VXL100 - Biru,"Untuk barangnya sangat berkualitas, akan tetapi pengirimnya yang agak lama, terima kasih.",4,positive
2619,Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,"Klaim produk order ditanggapi dg cepat, dan diganti sesuai dg kualitas yg baik.",4,positive
2620,Electronics,TOLEDA HEADPHONE EXTRA BASS WITH MIC,"Barang bagus, pengiriman juga cepat. Cuma minus di packaging nya kurang rapi (cuma pakai plastik. Tapi rekomen sih buat harga segini.",4,positive
2621,Electronics,BARDI Smart LIGHT BULB RGB+WW 12W Wifi Wireless IoT - Home Automation,"Mantab, produk sesuai deskripsi, material produk krg rapi, packing aman dan pengiriman cepat, thx seller",4,positive
2622,Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,Model dan warna aku suka tp pemasangan sedikit ribet moga ja awet,4,positive
2623,Electronics,PowerBank ROBOT 10000mAh RT180 Dual Input Port Type C & Micro USB - Hijau,barang mantapppp original robot. harga juga lumayannnn okeee,4,positive
2624,Electronics,BASEUS TRUE WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Ungu,"bagus, original, suara lumayan, semua touch control nya berfungsi dengan baik, batre lumayan awet.",4,positive
2625,Electronics,Set 2pcs LED Outdoor Solar Lampu Taman Tenaga Surya Waterproof IP65 - Putih,Barangnya original. Mutu terjamin SNI. Gampang dipakai. Hemat listrik. Modelnya keren. Hemat listrik,4,positive
2626,Electronics,Lampu LED 212 Lampu Taman Lampu Tenaga Surya Sensor Gerak - 100 LED,"Barangnya berfungsi dengan baik, semoga baterainya awet ya",4,positive
2627,Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,Proses pesanan cepat. Packaging rapi.,4,positive
2628,Electronics,PINZY Portable Wireless Speaker T5 | Speaker Bluetooth mini,"sesuai dengan harga , lumayan lah lebih kencang dari speaker hp",4,positive
2629,Electronics,Headset Bluetooth I7S TWS Versi 5.0 Sport True Wireless Airpods i7s,Harganya terjangkau. Koneksi Android lancar.,4,positive
2630,Electronics,Lampu LED Strip RGB 5050 IP44,"Produk cepat sampai dan sesuai deskripsi, tapi chat nya slow respon overall bagus",4,positive
2631,Electronics,Oraimo Bundle 3pcs Kabel Data Micro USB Fast Charging Cable OCD-M29N,"kesel ama durasi pengirimannya doang, overall barangnya bagus kok",3,netral
2632,Electronics,VIVAN Kabel Data iPhone Lightning 1M Fast Charging 2.4A VXL100 - Biru,Barang nya ok.. cuma proses kirim nya agak lama dan admin nya harus nya dichat dulu baru di proses barang nya.,3,netral
2633,Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,"barang sangat lama datang, dan ada sedikit penyot di bagian lampu indikator, tapi alhamdulillah berfungsi dgn baik",3,netral
2634,Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,suaranya jernih tp kurang keras dan casnya gk berfungsi tp gpp sy punya cas sndri Proses pesanan cepat. Packaging aman. Packaging rapi.,3,netral
2635,Electronics,PINZY Portable Wireless Speaker T5 | Speaker Bluetooth mini,Barangnya lumayan bagus hanya saja kurang bass nya,3,netral
2636,Electronics,Headset Bluetooth I7S TWS Versi 5.0 Sport True Wireless Airpods i7s,kurang bass tapi Harganya terjangkau. Proses pesanan cepat.,3,netral
2637,Electronics,Lampu LED Strip RGB 5050 IP44,Solatip nya kurang merekat tapi lampunya topp,3,netral
2638,Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,"Kipas ok, namun packingnya rusak, dosnya sudah terbuka.",3,netral
2639,Electronics,NO TOUCH BUTTON ACCESS DOOR LIFT TOUCHLESS INFRARED SENSOR 12V-24V - POLOS,ternyata kecil. belum pasang. semoga berfungsi baik.,3,netral
2640,Electronics,ezviz c6n 2mp wifi camera wireless garansi resmi Indonesia - C6N,"Ini pembelian saya yang kedua kali, pada saat saya terima kondisi segel sudah terbuka dan kartu garansi beda dengan 2 unit yang saya sebelumnya meskipun garansi resmi Indonesia dan unit IP Cameranya berbahasa Indonesia serta kondisi unit bisa dinyalakan. Saran saja sebelum barang dikirim disampaikan saja kondisinya supaya lebih transparan.",3,netral
2641,Electronics,azdome dash camera 1080p dual camera with parking mode - M17Front,"full hd dan 2k hasil video nya masih noisy gak gitu jelas pun, ada harga ada rupa, overall masih acceptable di range harga ini.",3,netral
2642,Electronics,Bardi Smart Home WIFI Window & Door Sensor - no hub required,Di aplikasinya gak bisa kelihatan kalo pintu lagi ke buka atau enggak.Tapi automationnya lumayan lengkapnlah,3,netral
2643,Electronics,Power Supply 10A / 12V Adaptor CCTV CENTRAL,Berfungsi tapi sayangnya penyok,3,netral
2644,Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs",Barang berfungsi dengan baik. Packaging aman ??. Barang Mudah Digunakan.,5,positive
2645,Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs","Oke mantap, pengiriman cepat, seller ramah fast response. Produk sesuai harapan. Thanks",5,positive
2646,Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,Packaging rapi. Gampang dipakai. Desainnya elegan ?. Ada baret dikit tp masi ok lah overall,5,positive
2647,Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,"fast respon, barang bagus panasnya juga bagus",5,positive
2648,Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,"Alhamdulillah barang sudah diterima dg baik,respon penjualnya top deh.semoga makin sukses,Abang kurirnya ramah.terimakasih",5,positive
2649,Electronics,Xiaomi Mijia Robot Vacuum 1C Cleaner 2500pa Suction - Robot Vacuum 1C - Global,Barangnya original ??. Gampang dipakai. Ada garansi resmi. Penjualnya ramah banget.,5,positive
2650,Electronics,Xiaomi Mijia Robot Vacuum 1C Cleaner 2500pa Suction - Robot Vacuum 1C - Global,Barang bagus dan berfungsi dengan baik. Hasil pengepelan juga bersih. Pengiriman cepat.,5,positive
2651,Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,"segel rusak agak ragu sih dengan kualitas nya sempet komplain ,disertakan video unboxing saat paket datang. tp sama penjual direspons negative. yasudahlah. kapok beli disini",1,negative
2652,Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,"Barang dateng pake kurir toko, di unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai dengan foto yg saya ambil. Dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm di read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)",2,negative
2653,Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,"Awalnya coba2 beli merk ini tapi ternyata kulkasnya ga bagus, pada saat proses pendinginan kompressornya suranya keras berisik sumpah ganggu banget",2,negative
2654,Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,Baru datang saya rakit Coba naikan kulkas baru sebentar kaki sudah patah al hasil tidak di pakai Untung kulkas tidak jatuh,2,negative
2655,Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,Barangnya ringkih bgt. Saya baru pake udh penyok. Pdhl saya pake untuk mesin cuci 7 kg. Maap.,1,negative
2656,Electronics,PRINTER KASIR/PPOB THERMAL 58MM PANDA PRJ-R58D ANDROID (USB+BLUETOOTH),"Gak guna dibeli, aplikasi semua gabisa. Moka Cashlez semua gabisa. dulu beli apa juga ga connect. no recomended. harga mahal. support jelek",1,negative
2657,Electronics,IWARE ZJ-5809 MINI PORTABLE BLUETOOTH THERMAL PRINTER PPOB/KASIR 58MM,"dikirimnya lama, plus batrenya cuma 1500mah alias tdk sesuai pic.",2,negative
2658,Electronics,Paket Mesin Kasir Android Untuk Restoran,Drawlernya ga bisa kebuka manual ataupun yg otomatis,3,netral
2659,Electronics,Paket Mesin Kasir Android Untuk Restoran,Lacinya sering macet tidak terbuka otomatis,1,negative
2660,Electronics,Kit Mp3 Bluetooth,pakingnya kurang aman. di pakein dus tipis doang. pdahal elektronik dg barang riskan pecah kalo di tumpuk brng lain,3,netral
2661,Electronics,Kit Mp3 Bluetooth,"tidak sesuai yang diharapkan, volume tidak besar kencang",2,negative
2662,Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"ad retak di bagian kasingnya yg ad logo bluetooth nya, untuk unit MP3 kit blom di tes mudah2han nyala, setelah di tes ternyata gak ad suaranya padahal kalo pake modul MP3 lain nyala?? jadi keluar biaya 2x niat hemat malah buntung",1,negative
2663,Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"klo bisa di test dulu , minimal nyala .kondisi barang yg sampai ke saya tidak bisa nyala , ada komponen dioda yg gak terpasang di power 5v input.overall sih ok , bisa sy perbaiki dari pada retur.thanks",3,netral
2664,Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"packing kurang rapi, tidak aman,, dus penyok...player hancur.....",2,negative
2665,Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i10,"tidak sesuai deskripsi, tidak sesuai gambar, ada bbrapa tombol yg tidak berfungsi, mau retur, mau ganti dg model lain yg ada backlight, ga masalah nambah biaya, tp respon seller biikin kecewa!",1,negative
2666,Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i10,Banyak tombol yg rusak... Batre rusak tidak bisa di charge.,1,negative
2667,Electronics,Xiaomi MiBox Mi Box S Mi Box 4 Internasional Android TV MDZ-22-AB - TanpaKeyboard,"Aplikasi banyak yang gak bisa kebuka. Cm bs youtube aja. Wirelles keyboard arah atas,back dan angka 3 tidak bisa. Kecewa tidak dilakukan pengecekan dlu sebelum dikirim. Niat mau nonton bein jadi tidak bisa. Remote mi boxnya jg tdk bisa.",1,negative
2668,Electronics,Original RUIZU X50 8Gb BLUETOOTH Sport MP3 Player DAP TF FM Pedo V X02,"Tidak bisa upload atau transfer file dari komputer ke MP3 player, padalhan sudah gonti USB cable data yg terbaik dan sudah update USB drive nya. Ternyata harus beli external memory card, awalnya tertulis internal 4GB :(",2,negative
2669,Electronics,4Connect Bluetooth Audio Receiver Dongle with MP3 Player and FM Radio,"pengiriman cepet, tapi qualitas barangnya jelek, kekuatan baterai nya cuma bertahan 30-40 menit, klo dicas ada suara berdesis.",2,negative
2670,Electronics,4Connect Bluetooth Audio Receiver Dongle with MP3 Player and FM Radio,"Suara noise seperti saat sedang mencari saluran radio dan agak meletup2 sangat mengganggu, padahal sedang berada pada mode bluetooth untuk mendengarkan musik. Bikin sakit telinga.",2,negative
2671,Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"yg satu error mulu. jadinya repot. kadang hidupnya susah, kalauoun hidup, harusbpakai headset, sebab mic nya nyala mati",3,netral
2672,Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"nggak recomended saya sdh tes wtnya katany jarak 1km, ini 100 meter saja sdh gangguan",1,negative
2673,Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"1 ga bisa nyala, 1 mati2 suaranya",1,negative
2674,Electronics,Baterai Case AAA ke AA Adaptor Battery Konverter Adapter A3 to A2,"Seller 2x masalah dalam pengiriman barang. Pertama, saya beli 3 macam barang yg di kirim cuman 1 macam. Kedua, barang yg kurang sudah dikirim tetapi tidak seusai pesanan saya. Alhasil cuman 2 barang yg saya pesan yg nyampe. Ngasih resi jg tidak sesuai di pengajuan komplain, admin slow respon, official store ga menjamin deh",1,negative
2675,Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"barang tdk bs di pake ,ring tune jg g bunyi.kecewa",1,negative
2676,Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"barang tdk bisa dipakai, suara tdk keluar ... sangat mengecewakan",1,negative
2677,Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"Mic Speakernya Rusak, suaranya terlampau kecil banget, nyaris gak bisa dengar. hmm not worth it. gak di cek dulu sebelum kirim!",2,negative
2678,Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,Ujung kabel colokan dari gagang telepon ke pesawat telepon sudah tidak bisa terpasang sempurna.,3,netral
2679,Electronics,Telepon Kabel Sahitel S35 Pesawat Telepon Rumah Sahitel S-35 (Kuning),penjual kurang responsif saat diajukan pertanyaan tentang barang yg dikirim... jd kecewa bngt... ndak recomended sm penjual kyk gini... saran bwt toko cari pegawai yang sikapnya enak dan responsif kepada pelanggan... agar pelanggan merasa puas dan senang dengan pelayanan,1,negative
2680,Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,"sy pernah usaha jd sy tdk mau menjelekan usaha org, sya toleransi klo pertama beli colokan rusak sy anggap kurir, tpi transaksi ke-2 ini lampu 2dari 3 hanya nyala setengah, bagaimana admin jualan tidak cek dulu sebelum pac d kirim. jujur saya kecewa, saya beli barang mungkin murah tapi bukan yg rusak donk.. cukup terakhir kali belanja di toko ini ????",1,negative
2681,Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,packing jelek ..brg dtng kotaknya penyot2..pesan 8 bh rusak 2 bh,1,negative
2682,Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,"respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. PAYAH....!!!",1,negative
2683,Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,Barang Ga bisa dipake ...lampunya Ga nyala dan sensornya rusak..,1,negative
2684,Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",3,netral
2685,Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",1,negative
2686,Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"Barang ada yg tidak dikirim, penjual janji akan dikirim pada saat sy order berikutnya. Tetapi sampai order ke2 dateng tidak disertakan juga kekurangan barangnya. Penipu sellernya.",1,negative
2687,Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"Barang yg dikirim tidak dicoba terlebih dulu sehingga ada 1 pcs yg tidak berfungsi,mau diretur ongkir nya lebih mahal dr harga barang,jadi kecewa",1,negative
2688,Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",1,negative
2689,Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"Harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. Utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",1,negative
2690,Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Jelek! Silikon pelindungnya setelah ditekuk gampang pecah jadi sobek gitu. Kualitas lamounya juga tidak sebaik yg saya bayangkan. Jauh dibawah kualitasnya philips.,1,negative
2691,Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,"Barang sangat jelek, tidak fungsi, klaim� tetap rusak. Mendingan jangan beli.",1,negative
2692,Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,barangnya ada yg sobek diujung nya jadi macet� ketika dinyalakan,3,netral
2693,Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,"lampu sudah di charge ga bisa menyala sama sekali padahal baru beli,saya KECEWA SEKALI!!!PENJUAL NO RESPON!!!!",1,negative
2694,Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,di keterangannya kuat 8 jam....eh baru aja 1 jam juga belum udah redup para,1,negative
2695,Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Untuk sekelas official store ini paling kacau sih packingnya. Bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. Mending kalau ada tambah opsi bubble wrap.,3,netral
2696,Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,gada 2 jam uda redup padahal cas nya seharian sebelum pemakaian pertama,2,negative
2697,Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",1,negative
2698,Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,lampu nya nyala... tapi Bentar aja tahan nya... habis itu mati... terus di colon lagi hidup... Trus Bentar aja mati... ngak tau salahnya dimana...,1,negative
2699,Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"Barang rusak, ga bisa nyala sama sekali. sebaiknya di coba dulu sebelum dikirim.",1,negative
2700,Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"1 lampu rusak tidak bisa hidup dr awal, 1 lampu lg mati dan tdk bisa hidup setelah dipakai sehari.",1,negative
2701,Kids and Baby Fashion,SK-C19 Ikat Rambut Karet Pita Anak 18 in 1 Jepit Rambut Anak Aksesoris - Pink Tua,Ada 2 aksesoris yang ga ada...sama 1 yang rusak...kan harus nya ada 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,3,netral
2702,Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,di minta warna dusty sma abu abu di kirim abu abu ama pink,3,netral
2703,Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,"pengiriman lama, jam ok semoga awet",3,netral
2704,Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,klo mau kirim barang sebaiknya di cek dulu gan saya beli 2 yg satu mati untuk saya harga segitu lumayan,3,netral
2705,Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",box nya gak di rakit,2,negative
2706,Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",tdk sesuai pesanan,1,negative
2707,Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,"Hati-hati kalo beli barang di toko ini, deskripsi penjual dan real barang datangnya harus jelas di lihat. Bacain aja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang yang baik.",1,negative
2708,Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 60",barang yang dikirim tidak sesuai walaupun tidak ada seharusnya 2 warna jangan satu warna,2,negative
2709,Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 61","beli 6 pieces dgn catatan 6 warna yg berbeda tapi datang dgn warna yg sama kesemuanya,",1,negative
2710,Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,"tidak sesuai dengan yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",2,negative
2711,Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,minta pink sama merah d kirim merah semua... untung anaknya mau...seller arogan.. jualnya memaksa... saya mau warna yg sesuai ... kapok deh gak lagi lagi,1,negative
2712,Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",2,negative
2713,Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,semua mengecewakan,1,negative
2714,Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.,2,negative
2715,Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,"jam tangan nya rusak, ga bisa dipakai sampai rumah. anak sy menangis dan kecewa",1,negative
2716,Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 7",celananya kekecilan sayang amet,3,netral
2717,Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 8",celanany ga masuk k kaki anak saya...padahal pesannya udh d naikan 1 ukuran....,2,negative
2718,Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 9",barang tidak sesuai no ya besar tp nyatanya kecil,2,negative
2719,Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",Bahanny ga enak,3,netral
2720,Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",bahan panas ga menyerap keringat motif printan nya agak buram,3,netral
2721,Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",beli warna ungu kenapa warnanya jelek ya ungu pudar,3,netral
2722,Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,ini bukan kaos kaki.. tidak ada tumitnya.. sekali pakai langsung melar,1,negative
2723,Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,Tidak sesuai dengan apa yang dibayangkan,1,negative
2724,Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Sandalnya licin. Anak berkali-kali kepleset ketika jalan pakai sandal ini. Bawahnya licin sekali,3,netral
